x,y,label
-21.354984,-5.4823217,14
-21.256361,-5.457589,14
-21.217096,-4.7971954,14
-22.163446,-5.609896,14
-19.015047,-7.011609,14
-19.951925,-9.303588,14
-22.210194,-6.9053884,14
-20.33562,-7.7469797,14
-19.578472,-8.518089,14
11.660635,20.00685,14
-18.090736,-9.194252,14
-18.668648,-8.633618,14
-22.768797,-6.8312902,14
-21.890394,-6.442096,14
-21.168787,-6.74079,14
-20.888662,-6.6845026,14
-19.538248,-10.196426,14
-24.239014,-6.600051,14
-3.1419523,48.005615,1
-2.1163602,46.49053,1
-1.0923744,51.41052,1
2.7241282,50.833355,1
-0.8167209,48.84747,1
-0.09171157,51.387344,1
-0.36884603,46.39657,1
-1.5656174,49.730087,1
-2.7971058,47.243637,1
-1.1787102,50.104275,1
-0.40855703,46.460278,1
-2.2715604,50.669685,1
-3.4882274,47.09689,1
1.7932625,49.641037,1
2.4851856,49.05429,1
-1.7312267,49.98171,1
0.25054577,47.18711,1
1.590217,50.754673,1
2.1041903,50.058483,1
2.461458,50.361435,1
-0.35162514,50.26466,1
3.1575575,48.71634,1
3.371312,49.462585,1
-0.11613295,49.66613,1
2.4386294,46.69968,1
2.0180807,49.378647,1
-1.6653448,47.927174,1
0.9442483,47.78628,1
1.9492583,49.58536,1
1.5080768,47.93266,1
2.3708901,46.62334,1
1.5180233,47.945786,1
1.8631649,45.867397,1
2.671273,49.580063,1
-1.2334753,50.38453,1
-0.4345976,47.838722,1
-0.6478267,47.12731,1
3.3818734,49.59526,1
1.3806902,45.771374,1
-1.5534992,48.208797,1
33.83679,-14.914934,2
30.702793,-16.181625,2
31.63863,-15.683549,2
32.009094,-15.174977,2
31.206036,-15.818879,2
32.404118,-12.987893,2
33.979977,-15.989886,2
30.334778,-14.551819,2
30.273937,-13.968562,2
30.24835,-14.055034,2
33.94087,-15.949913,2
33.586502,-16.172813,2
33.42679,-16.116478,2
30.51949,-15.379299,2
31.154345,-14.756426,2
30.589245,-15.943184,2
31.478807,-12.614424,2
32.242813,-14.833168,2
32.381252,-14.625285,2
33.89951,-15.941944,2
31.887932,-15.421788,2
31.339737,-15.45125,2
31.1409,-13.158928,2
33.99241,-12.521493,2
34.177383,-12.174848,2
32.962746,-12.891936,2
32.55774,-11.628362,2
34.219765,-12.74536,2
31.77312,-15.652683,2
32.8431,-14.528595,2
33.052624,-11.221671,2
32.81916,-12.170612,2
33.114532,-15.838977,2
32.21333,-14.39728,2
32.502434,-12.830484,2
32.19398,-13.006889,2
32.5384,-12.815027,2
33.017906,-11.612114,2
30.367233,-14.357451,2
32.536827,-15.431036,2
-27.448204,2.436314,3
-30.514242,5.371411,3
-30.387003,0.6472521,3
-31.610125,0.21536335,3
-30.172207,1.0451427,3
-32.06008,4.516724,3
-32.30896,4.531838,3
-31.708473,5.6365933,3
-31.422066,2.1391811,3
-31.317791,1.1832745,3
-31.654762,1.0672948,3
-31.142487,0.21927658,3
-31.374481,5.8913236,3
-31.150148,2.51002,3
-31.954838,0.6209105,3
-32.21832,1.0428731,3
-32.00495,1.3232887,3
-32.196857,1.7191103,3
-28.724176,0.21757933,3
-32.801765,5.5746546,3
-30.523972,2.6463592,3
-31.444138,0.080947444,3
-32.780754,0.6457024,3
-30.381151,3.8716757,3
-30.514086,5.819203,3
-32.224197,4.9271984,3
-34.098824,-0.18315558,3
-30.85304,1.8944553,3
-30.621407,4.585397,3
-28.817474,-0.1488427,3
-32.490894,4.8951545,3
-31.245056,5.8688397,3
-32.078056,1.6069288,3
-32.56786,5.067381,3
-31.931139,1.3638778,3
-30.790644,3.8103657,3
-30.884975,5.8483505,3
-30.055864,1.6917927,3
-32.2823,1.5131931,3
-31.022076,0.19599196,3
-3.36021,18.286856,4
-8.336343,18.99592,4
-5.4054136,21.121002,4
-3.458662,18.902645,4
-6.697459,17.38708,4
-5.567157,17.446175,4
-5.9166017,17.223497,4
-7.710214,18.875875,4
-8.017564,19.610167,4
-3.3820908,22.213089,4
-3.49448,20.845556,4
-4.173937,17.235048,4
-8.484315,19.224487,4
-2.355096,21.745481,4
-3.454049,20.255613,4
-4.634965,17.365932,4
-6.9179306,21.690954,4
-4.722997,19.075077,4
-7.827637,18.669498,4
-5.8618,20.96114,4
-2.3387544,20.509378,4
-7.310407,18.953941,4
-0.93644416,18.94116,4
-6.486789,19.53202,4
-1.9907575,21.693155,4
-8.846554,20.683945,4
-2.229317,20.831894,4
-8.731208,19.176756,4
-2.2093215,21.999758,4
-3.7353067,17.74508,4
-7.9844604,19.492067,4
-3.253142,19.921318,4
-4.7961307,19.217049,4
-8.834595,19.976765,4
-2.9501739,20.256115,4
-6.882369,19.7262,4
-2.674489,22.201347,4
-3.8895257,17.380138,4
-8.147758,18.77068,4
-0.1930847,18.542318,4
1.0231628,-34.824974,5
-0.33299956,-32.02304,5
-2.612328,-33.95602,5
2.1020758,-33.889793,5
-2.923997,-33.895447,5
2.4588592,-33.493256,5
-2.3451645,-32.61277,5
2.2458467,-33.101078,5
-2.3598306,-32.921432,5
-0.1348586,-32.51534,5
0.7679609,-32.816147,5
-0.6652514,-34.551716,5
-0.0674902,-35.273304,5
-0.23603879,-35.50312,5
