x,y,label
3.1150217,16.96855,19
1.9171066,15.014608,19
2.986625,14.238534,19
3.003432,15.700322,19
3.577534,15.270014,19
2.9395437,15.62236,19
2.304028,15.895392,19
2.033439,16.635798,19
3.477898,15.760622,19
1.9970231,16.850973,19
0.46518567,20.218616,19
0.37499318,20.100368,19
0.06890715,19.711956,19
0.23049818,19.854868,19
0.33546054,19.609936,19
-45.95939,-3.2526777,0
-49.020573,-6.47072,0
-48.81397,-6.3730497,0
-49.021255,-7.562682,0
-47.123016,-7.9868956,0
-49.059273,-5.7343583,0
-45.923466,-4.402485,0
-46.32921,-2.6325645,0
-47.39649,-7.9923496,0
-49.472145,-7.460947,0
-47.134254,-4.5220275,0
-48.180614,-3.3727841,0
-49.348335,-6.4293036,0
-45.79531,-4.4361825,0
-48.49246,-3.3209853,0
-43.83857,-3.117755,0
-46.8802,-4.556597,0
-44.26029,-3.0058398,0
-47.782307,-4.1519613,0
-43.65764,-4.2544203,0
-49.55371,-6.136342,0
-43.506195,-4.340683,0
-49.492844,-5.295121,0
-44.279873,-3.0317926,0
-46.00592,-7.244095,0
-47.15727,-6.966112,0
-43.718117,-3.9680266,0
-46.31418,-6.3298755,0
-45.79824,-3.153239,0
-48.785423,-3.7284951,0
-49.72677,-6.404222,0
-48.78821,-2.955627,0
-49.08691,-5.521853,0
-45.82897,-3.043803,0
-48.013252,-7.334936,0
-48.600307,-3.6400528,0
-46.973774,-6.8150887,0
-46.05591,-4.433398,0
-48.730774,-7.4782577,0
-49.562042,-5.709496,0
-0.6255062,50.92026,9
-0.6211138,51.1607,9
-0.348898,54.879353,9
-0.88250613,51.791695,9
-0.6799532,51.58181,9
-0.5569071,52.497974,9
-0.1610857,52.624916,9
-0.51445025,52.449238,9
-0.14851277,53.30648,9
-0.41447023,51.685772,9
-0.11129998,52.505695,9
-1.3876653,50.861755,9
-0.54064363,50.292274,9
-1.1236696,49.154434,9
-0.41071612,49.431328,9
0.43228894,49.998592,9
-1.3775787,48.95131,9
-0.5161949,49.175587,9
0.81023157,49.98109,9
-0.89390343,49.704678,9
0.05902884,49.611298,9
-0.5713314,49.887215,9
-1.0947717,49.17874,9
-0.60309654,49.062183,9
-0.9680088,48.804565,9
0.09953668,49.249382,9
-0.05781471,50.620205,9
-0.9418575,49.842052,9
-1.1132461,49.507145,9
0.219884,50.946327,9
-0.15873459,48.517464,9
0.20059198,49.6584,9
0.29481792,49.876,9
0.37825716,49.7037,9
0.70840603,49.50806,9
1.0694987,49.171932,9
1.2582328,50.815964,9
0.7225865,49.77921,9
0.412911,48.896255,9
0.6892019,48.7475,9
31.38959,25.494633,10
31.423183,23.012304,10
31.312994,23.462772,10
29.946611,24.329456,10
31.241543,24.595444,10
31.510653,25.398441,10
31.241293,25.243546,10
32.872208,23.675667,10
32.36253,23.965176,10
29.234613,25.09763,10
32.231705,25.328037,10
31.323444,25.162027,10
30.022654,26.37362,10
30.757294,27.453123,10
31.79567,23.841078,10
30.83071,23.377914,10
29.418198,23.568842,10
29.27615,25.977875,10
31.215422,26.249273,10
29.644606,26.737759,10
30.45505,26.183352,10
29.71651,26.086927,10
31.59305,23.052578,10
30.064905,24.003653,10
30.499086,23.38455,10
30.493444,23.689234,10
32.331024,24.70786,10
29.005941,25.645351,10
31.154245,24.426786,10
31.163708,24.118334,10
30.429163,25.701263,10
30.529566,24.789013,10
31.576956,25.91896,10
29.014282,26.697548,10
30.0424,25.914215,10
28.491344,24.91943,10
29.966055,25.22771,10
29.905972,26.431318,10
29.464077,25.61617,10
29.44411,23.961292,10
51.17075,4.7865996,11
47.47421,5.7666874,11
45.743324,4.1893806,11
49.847404,2.1868582,11
47.63838,2.1038125,11
50.876083,5.1697035,11
50.376415,4.204827,11
49.69955,3.7286813,11
47.264225,1.8467236,11
48.129795,2.9237077,11
47.727695,5.7041736,11
49.36999,4.19643,11
50.142857,4.550323,11
50.402878,2.3013198,11
48.983116,3.2947562,11
50.517876,3.6632457,11
49.76642,5.250938,11
48.383137,3.9019792,11
48.74887,4.329792,11
47.65425,5.1648736,11
48.50181,4.3541026,11
48.26655,2.4892628,11
46.589325,4.435847,11
50.711662,4.575891,11
50.575,2.944674,11
50.44748,3.8259223,11
47.406532,5.3127127,11
48.315964,4.6646585,11
47.905117,2.4979148,11
49.52045,3.29459,11
47.032066,4.578564,11
49.404873,2.6039045,11
49.999557,3.182764,11
46.331345,4.603343,11
48.6422,4.5012584,11
49.114285,5.7353873,11
48.305138,3.470154,11
49.443604,2.5273092,11
45.8932,1.4863676,11
48.969086,4.978397,11
-17.913408,37.830578,12
-18.406784,34.13147,12
-20.091866,37.742416,12
-18.687159,34.116344,12
-20.808702,39.476486,12
-18.221045,36.703346,12
-21.275476,38.77175,12
-17.790012,34.73102,12
-17.898586,37.55222,12
-19.930315,37.709,12
-20.676754,38.13558,12
-18.774487,34.934155,12
-17.390911,38.3359,12
-20.019337,37.540688,12
-20.509548,37.859245,12
-18.924006,34.483456,12
-17.345102,36.60703,12
-18.027811,38.540424,12
-20.361668,36.981586,12
-21.7881,37.549152,12
-19.041197,34.29751,12
-17.477154,38.00174,12
-19.873081,37.459156,12
-20.936188,39.425835,12
-17.690416,34.74823,12
-17.811262,35.01015,12
-18.93208,33.733086,12
-17.62918,37.736523,12
-17.938019,38.25764,12
-18.528675,36.291176,12
-18.405916,38.682014,12
-17.756926,37.595222,12
-19.70236,38.85185,12
-17.536615,38.55468,12
-18.556992,38.807228,12
-21.653303,38.67034,12
-21.567522,38.71535,12
-20.823008,38.595043,12
-20.752872,37.824287,12
-17.252337,34.823692,12
15.497276,-2.150082,13
17.091053,-2.2204874,13
16.61212,-3.8452973,13
15.629951,-1.936345,13
16.351992,-3.6816218,13
15.322158,-1.0148437,13
14.822991,-1.3364682,13
15.984159,-2.7253678,13
15.643635,-3.0701597,13
16.047356,-2.5180562,13
15.511494,-2.2737346,13
15.511004,-2.7754858,13
16.324787,-2.936197,13
14.962453,-2.3557267,13
15.464539,-3.0006173,13
15.133459,-3.132984,13
17.038576,-3.2798176,13
14.844865,-2.470118,13
15.362672,-3.159956,13
16.595787,-2.8545792,13
16.996613,-3.4530725,13
18.527924,-4.4125514,13
15.412489,-3.19082,13
16.990267,-3.9268637,13
15.45846,-3.785483,13
15.027149,-3.8046055,13
18.669058,-2.107036,13
15.081283,-1.8492296,13
14.651737,-1.8391567,13
15.946701,-3.544215,13
4.936797,-21.26488,14
5.5608172,-22.501738,14
4.9970694,-24.900486,14
2.2160044,-25.849087,14
5.224689,-23.932547,14
6.9633117,-21.885372,14
